LanguageId,ApplicantId,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?
18139,18139,evet,orta
18140,18140,evet,ileri
18141,18141,evet,orta
18142,18142,evet,orta
18143,18143,hayir,0
18144,18144,evet,0
18145,18145,evet,0
18146,18146,hayir,0
18147,18147,evet,baslangic
18148,18148,evet,0
18149,18149,hayir,0
18150,18150,evet,orta
18151,18151,evet,baslangic
18152,18152,evet,baslangic
18153,18153,hayir,0
18154,18154,evet,baslangic
18155,18155,hayir,0
18156,18156,hayir,0
18157,18157,evet,baslangic
18158,18158,evet,baslangic
18159,18159,evet,orta
18160,18160,evet,orta
18161,18161,evet,baslangic
18162,18162,hayir,0
18163,18163,hayir,0
18164,18164,evet,orta
18165,18165,evet,orta
18166,18166,hayir,0
18167,18167,evet,orta
18168,18168,evet,ileri
18169,18169,evet,0
18170,18170,evet,orta
18171,18171,evet,orta
18172,18172,hayir,0
18173,18173,evet,ileri
18174,18174,hayir,0
18175,18175,evet,orta
18176,18176,evet,orta
18177,18177,evet,orta
18178,18178,evet,orta
18179,18179,hayir,0
18180,18180,evet,orta
18181,18181,hayir,0
18182,18182,hayir,0
18183,18183,hayir,0
18184,18184,evet,ileri
18185,18185,evet,orta
18186,18186,evet,baslangic
18187,18187,evet,orta
18188,18188,hayir,0
18189,18189,evet,0
18190,18190,evet,orta
18191,18191,evet,orta
18192,18192,evet,orta
18193,18193,evet,0
18194,18194,evet,baslangic
18195,18195,evet,orta
18196,18196,evet,ileri
18197,18197,hayir,0
18198,18198,hayir,0
18199,18199,evet,orta
18200,18200,evet,orta
18201,18201,evet,baslangic
18202,18202,hayir,0
18203,18203,evet,ileri
18204,18204,hayir,0
18205,18205,evet,baslangic
18206,18206,evet,ileri
18207,18207,evet,baslangic
18208,18208,evet,orta
18209,18209,evet,ileri
18210,18210,hayir,0
18211,18211,evet,ileri
18212,18212,evet,orta
18213,18213,evet,orta
18214,18214,hayir,0
18215,18215,evet,ileri
18216,18216,evet,ileri
18217,18217,hayir,0
18218,18218,evet,baslangic
18219,18219,evet,orta
18220,18220,evet,orta
18221,18221,evet,orta
18222,18222,evet,orta
18223,18223,evet,baslangic
18224,18224,evet,orta
18225,18225,evet,orta
18226,18226,hayir,0
18227,18227,hayir,0
18228,18228,evet,orta
18229,18229,evet,orta
18230,18230,evet,baslangic
18231,18231,hayir,0
18232,18232,evet,orta
18233,18233,evet,0
18234,18234,evet,ileri
18235,18235,evet,ileri
18236,18236,evet,orta
18237,18237,evet,baslangic
18238,18238,evet,orta
18239,18239,hayir,0
18240,18240,evet,orta
18241,18241,evet,orta
18242,18242,evet,baslangic
18243,18243,evet,orta
18244,18244,evet,baslangic
18245,18245,evet,orta
18246,18246,hayir,0
18247,18247,hayir,0
18248,18248,hayir,0
18249,18249,hayir,0
18250,18250,evet,orta
18251,18251,hayir,0
18252,18252,evet,orta
18253,18253,evet,baslangic
18254,18254,evet,ileri
18255,18255,evet,ileri
18256,18256,evet,ileri
18257,18257,evet,orta
18258,18258,evet,0
18259,18259,evet,orta
18260,18260,evet,orta
18261,18261,evet,baslangic
18262,18262,evet,ileri
18263,18263,evet,orta
18264,18264,evet,orta
18265,18265,evet,ileri
18266,18266,evet,orta
18267,18267,evet,orta
18268,18268,evet,orta
18269,18269,evet,ileri
18270,18270,evet,0
18271,18271,evet,orta
18272,18272,evet,orta
18273,18273,evet,orta
18274,18274,evet,0
18275,18275,evet,ileri
18276,18276,evet,baslangic
18277,18277,evet,orta
18278,18278,evet,ileri
18279,18279,evet,orta
18280,18280,evet,orta
18281,18281,evet,ileri
18282,18282,evet,orta
18283,18283,evet,orta
18284,18284,evet,orta
18285,18285,evet,baslangic
18286,18286,evet,orta
18287,18287,evet,ileri
18288,18288,evet,ileri
18289,18289,hayir,0
18290,18290,evet,ileri
18291,18291,evet,0
18292,18292,evet,ileri
18293,18293,evet,orta
18294,18294,evet,0
18295,18295,evet,orta
18296,18296,evet,ileri
18297,18297,evet,ileri
18298,18298,hayir,0
18299,18299,hayir,0
18300,18300,evet,ileri
18301,18301,evet,ileri
18302,18302,evet,ileri
18303,18303,evet,orta
18304,18304,evet,ileri
18305,18305,evet,orta
18306,18306,evet,orta
18307,18307,evet,orta
18308,18308,evet,ileri
18309,18309,hayir,0
18310,18310,evet,orta
18311,18311,evet,ileri
18312,18312,evet,orta
18313,18313,hayir,0
18314,18314,evet,ileri
18315,18315,evet,orta
18316,18316,evet,ileri
18317,18317,hayir,0
18318,18318,evet,baslangic
18319,18319,evet,ileri
18320,18320,evet,ileri
18321,18321,evet,baslangic
18322,18322,evet,0
18323,18323,evet,baslangic
18324,18324,evet,ileri
18325,18325,evet,baslangic
18326,18326,evet,orta
18327,18327,hayir,0
18328,18328,hayir,0
18329,18329,evet,ileri
18330,18330,evet,ileri
18331,18331,evet,ileri
18332,18332,evet,baslangic
18333,18333,hayir,0
18334,18334,evet,orta
18335,18335,evet,ileri
18336,18336,evet,ileri
18337,18337,evet,0
18338,18338,evet,orta
18339,18339,evet,orta
18340,18340,hayir,0
18341,18341,evet,orta
18342,18342,evet,orta
18343,18343,evet,orta
18344,18344,hayir,0
18345,18345,hayir,0
18346,18346,evet,orta
18347,18347,evet,orta
18348,18348,evet,ileri
18349,18349,evet,orta
18350,18350,evet,orta
18351,18351,evet,orta
18352,18352,evet,orta
18353,18353,evet,ileri
18354,18354,evet,orta
18355,18355,evet,orta
18356,18356,hayir,0
18357,18357,hayir,0
18358,18358,hayir,0
18359,18359,evet,orta
18360,18360,evet,orta
18361,18361,evet,orta
18362,18362,hayir,0
18363,18363,evet,baslangic
18364,18364,hayir,0
18365,18365,evet,baslangic
18366,18366,evet,baslangic
18367,18367,evet,orta
18368,18368,evet,orta
18369,18369,hayir,0
18370,18370,hayir,0
18371,18371,evet,orta
18372,18372,evet,ileri
18373,18373,evet,orta
18374,18374,evet,orta
18375,18375,hayir,0
18376,18376,hayir,0
18377,18377,evet,orta
18378,18378,hayir,0
18379,18379,evet,orta
18380,18380,evet,orta
18381,18381,evet,orta
18382,18382,evet,orta
18383,18383,evet,orta
18384,18384,evet,ileri
18385,18385,evet,orta
18386,18386,evet,orta
18387,18387,evet,ileri
18388,18388,evet,orta
18389,18389,evet,orta
18390,18390,hayir,0
18391,18391,hayir,0
18392,18392,evet,orta
18393,18393,evet,orta
18394,18394,evet,orta
18395,18395,hayir,0
18396,18396,hayir,0
18397,18397,hayir,0
18398,18398,evet,ileri
18399,18399,evet,baslangic
18400,18400,evet,ileri
18401,18401,evet,ileri
18402,18402,evet,orta
18403,18403,evet,orta
18404,18404,hayir,0
18405,18405,evet,baslangic
18406,18406,evet,orta
18407,18407,evet,ileri
18408,18408,evet,orta
18409,18409,evet,ileri
18410,18410,evet,orta
18411,18411,evet,orta
18412,18412,hayir,0
18413,18413,evet,orta
18414,18414,evet,ileri
18415,18415,evet,orta
18416,18416,evet,orta
18417,18417,hayir,0
18418,18418,evet,ileri
18419,18419,evet,ileri
18420,18420,evet,ileri
18421,18421,hayir,0
18422,18422,evet,ileri
18423,18423,evet,orta
18424,18424,evet,orta
18425,18425,evet,orta
18426,18426,evet,orta
18427,18427,evet,baslangic
18428,18428,evet,baslangic
18429,18429,hayir,0
18430,18430,evet,baslangic
18431,18431,evet,baslangic
18432,18432,evet,orta
18433,18433,hayir,0
18434,18434,evet,orta
18435,18435,evet,orta
18436,18436,evet,ileri
18437,18437,evet,orta
18438,18438,evet,ileri
18439,18439,evet,baslangic
18440,18440,evet,orta
18441,18441,evet,ileri
18442,18442,evet,baslangic
18443,18443,evet,ileri
18444,18444,evet,baslangic
18445,18445,evet,ileri
18446,18446,hayir,0
18447,18447,hayir,0
18448,18448,evet,baslangic
18449,18449,evet,ileri
18450,18450,evet,orta
18451,18451,evet,baslangic
18452,18452,evet,baslangic
18453,18453,evet,ileri
18454,18454,hayir,0
18455,18455,hayir,0
18456,18456,evet,baslangic
18457,18457,evet,ileri
18458,18458,hayir,0
18459,18459,hayir,0
18460,18460,hayir,0
18461,18461,hayir,0
18462,18462,evet,orta
18463,18463,evet,ileri
18464,18464,evet,ileri
18465,18465,evet,orta
18466,18466,evet,baslangic
18467,18467,evet,baslangic
18468,18468,evet,orta
18469,18469,hayir,0
18470,18470,hayir,0
18471,18471,evet,baslangic
18472,18472,evet,0
18473,18473,evet,orta
18474,18474,evet,ileri
18475,18475,hayir,0
18476,18476,evet,orta
18477,18477,evet,ileri
18478,18478,evet,orta
18479,18479,evet,orta
18480,18480,evet,baslangic
18481,18481,hayir,0
18482,18482,evet,orta
18483,18483,hayir,0
18484,18484,evet,orta
18485,18485,hayir,0
18486,18486,hayir,0
18487,18487,evet,orta
18488,18488,evet,orta
18489,18489,evet,orta
18490,18490,hayir,0
18491,18491,evet,orta
18492,18492,evet,ileri
18493,18493,evet,orta
18494,18494,evet,orta
18495,18495,hayir,0
18496,18496,evet,ileri
18497,18497,hayir,0
18498,18498,evet,orta
18499,18499,evet,ileri
18500,18500,hayir,0
18501,18501,evet,baslangic
18502,18502,evet,0
18503,18503,evet,ileri
18504,18504,evet,baslangic
18505,18505,evet,orta
18506,18506,evet,0
18507,18507,evet,orta
18508,18508,evet,orta
18509,18509,evet,baslangic
18510,18510,evet,baslangic
18511,18511,evet,orta
18512,18512,hayir,0
18513,18513,evet,orta
18514,18514,evet,baslangic
18515,18515,evet,ileri
18516,18516,hayir,0
18517,18517,evet,orta
18518,18518,evet,ileri
18519,18519,evet,orta
18520,18520,hayir,0
18521,18521,evet,ileri
18522,18522,evet,orta
18523,18523,evet,orta
18524,18524,evet,0
18525,18525,evet,orta
18526,18526,evet,ileri
18527,18527,evet,ileri
18528,18528,hayir,0
18529,18529,evet,orta
18530,18530,hayir,0
18531,18531,evet,orta
18532,18532,evet,orta
18533,18533,evet,orta
18534,18534,evet,orta
18535,18535,hayir,0
18536,18536,evet,baslangic
18537,18537,hayir,0
18538,18538,evet,orta
18539,18539,evet,orta
18540,18540,evet,baslangic
18541,18541,evet,orta
18542,18542,hayir,0
18543,18543,evet,0
18544,18544,hayir,0
18545,18545,evet,orta
18546,18546,hayir,0
18547,18547,evet,orta
18548,18548,evet,ileri
18549,18549,evet,ileri
18550,18550,hayir,0
18551,18551,evet,ileri
18552,18552,evet,ileri
18553,18553,evet,orta
18554,18554,evet,ileri
18555,18555,evet,baslangic
18556,18556,evet,ileri
18557,18557,evet,ileri
18558,18558,evet,ileri
18559,18559,evet,ileri
18560,18560,evet,ileri
18561,18561,evet,0
18562,18562,evet,baslangic
18563,18563,evet,orta
18564,18564,evet,baslangic
18565,18565,hayir,0
18566,18566,evet,orta
18567,18567,evet,orta
18568,18568,evet,ileri
18569,18569,hayir,0
18570,18570,evet,ileri
18571,18571,evet,0
18572,18572,evet,ileri
18573,18573,evet,orta
18574,18574,evet,0
18575,18575,evet,orta
18576,18576,evet,orta
18577,18577,hayir,0
18578,18578,evet,orta
18579,18579,evet,0
18580,18580,hayir,0
18581,18581,evet,orta
18582,18582,evet,ileri
18583,18583,evet,ileri
18584,18584,evet,ileri
18585,18585,evet,orta
18586,18586,evet,orta
18587,18587,evet,orta
18588,18588,evet,orta
18589,18589,evet,ileri
18590,18590,evet,orta
18591,18591,evet,ileri
18592,18592,evet,orta
18593,18593,evet,baslangic
18594,18594,evet,ileri
18595,18595,evet,orta
18596,18596,evet,ileri
18597,18597,evet,orta
18598,18598,evet,ileri
18599,18599,evet,ileri
18600,18600,evet,orta
18601,18601,evet,orta
18602,18602,evet,ileri
18603,18603,hayir,0
18604,18604,evet,orta
18605,18605,evet,ileri
18606,18606,evet,orta
18607,18607,evet,ileri
18608,18608,evet,baslangic
18609,18609,evet,orta
18610,18610,evet,orta
18611,18611,evet,orta
18612,18612,evet,orta
18613,18613,evet,ileri
18614,18614,evet,orta
18615,18615,evet,orta
18616,18616,evet,baslangic
18617,18617,evet,orta
18618,18618,evet,orta
18619,18619,evet,orta
18620,18620,evet,orta
18621,18621,evet,orta
18622,18622,evet,orta
18623,18623,evet,orta
18624,18624,hayir,0
18625,18625,evet,ileri
18626,18626,evet,baslangic
18627,18627,hayir,0
18628,18628,evet,orta
18629,18629,hayir,0
18630,18630,evet,orta
18631,18631,evet,ileri
18632,18632,evet,ileri
18633,18633,evet,baslangic
18634,18634,evet,ileri
18635,18635,hayir,0
18636,18636,hayir,0
18637,18637,evet,ileri
18638,18638,evet,orta
18639,18639,evet,baslangic
18640,18640,evet,baslangic
18641,18641,hayir,0
18642,18642,evet,ileri
18643,18643,evet,orta
18644,18644,evet,orta
18645,18645,evet,ileri
18646,18646,hayir,0
18647,18647,evet,orta
18648,18648,evet,orta
18649,18649,hayir,0
18650,18650,hayir,0
18651,18651,evet,orta
18652,18652,evet,orta
18653,18653,evet,ileri
18654,18654,evet,baslangic
18655,18655,evet,orta
18656,18656,evet,baslangic
18657,18657,evet,orta
18658,18658,hayir,0
18659,18659,evet,ileri
18660,18660,evet,orta
18661,18661,evet,ileri
18662,18662,evet,orta
18663,18663,evet,orta
18664,18664,evet,baslangic
18665,18665,evet,orta
18666,18666,evet,ileri
18667,18667,evet,ileri
18668,18668,evet,ileri
18669,18669,evet,orta
18670,18670,evet,baslangic
18671,18671,evet,0
18672,18672,evet,orta
18673,18673,evet,ileri
18674,18674,evet,ileri
18675,18675,evet,orta
18676,18676,evet,ileri
18677,18677,evet,ileri
18678,18678,evet,orta
18679,18679,evet,orta
18680,18680,evet,ileri
18681,18681,evet,ileri
18682,18682,evet,orta
18683,18683,evet,ileri
18684,18684,evet,0
18685,18685,evet,0
18686,18686,evet,ileri
18687,18687,evet,orta
18688,18688,evet,orta
18689,18689,evet,0
18690,18690,evet,orta
18691,18691,hayir,0
18692,18692,evet,ileri
18693,18693,evet,orta
18694,18694,evet,orta
18695,18695,evet,baslangic
18696,18696,hayir,0
18697,18697,evet,orta
18698,18698,evet,ileri
18699,18699,evet,orta
18700,18700,evet,orta
18701,18701,evet,orta
18702,18702,evet,orta
18703,18703,evet,ileri
18704,18704,evet,orta
18705,18705,evet,orta
18706,18706,evet,ileri
18707,18707,hayir,0
18708,18708,evet,orta
18709,18709,evet,orta
18710,18710,evet,0
18711,18711,evet,baslangic
18712,18712,evet,ileri
18713,18713,evet,orta
18714,18714,evet,ileri
18715,18715,evet,orta
18716,18716,evet,ileri
18717,18717,evet,orta
18718,18718,evet,ileri
18719,18719,evet,ileri
18720,18720,hayir,0
18721,18721,evet,orta
18722,18722,evet,ileri
18723,18723,evet,baslangic
18724,18724,evet,orta
18725,18725,evet,orta
18726,18726,evet,orta
18727,18727,evet,baslangic
18728,18728,evet,orta
18729,18729,evet,ileri
18730,18730,evet,orta
18731,18731,evet,orta
18732,18732,evet,orta
18733,18733,evet,orta
18734,18734,hayir,0
18735,18735,evet,orta
18736,18736,evet,ileri
18737,18737,evet,orta
18738,18738,evet,orta
18739,18739,evet,ileri
18740,18740,evet,orta
18741,18741,hayir,0
18742,18742,evet,ileri
18743,18743,evet,orta
18744,18744,evet,baslangic
18745,18745,evet,ileri
18746,18746,evet,0
18747,18747,evet,orta
18748,18748,evet,baslangic
18749,18749,hayir,0
18750,18750,evet,orta
18751,18751,evet,ileri
18752,18752,evet,ileri
18753,18753,evet,orta
18754,18754,evet,ileri
18755,18755,evet,baslangic
18756,18756,evet,orta
18757,18757,evet,orta
18758,18758,evet,ileri
18759,18759,evet,ileri
18760,18760,evet,orta
18761,18761,evet,0
18762,18762,evet,orta
18763,18763,evet,orta
18764,18764,evet,orta
18765,18765,evet,ileri
18766,18766,evet,baslangic
18767,18767,evet,orta
18768,18768,evet,ileri
18769,18769,hayir,0
18770,18770,evet,ileri
18771,18771,evet,orta
18772,18772,hayir,0
18773,18773,evet,orta
18774,18774,hayir,0
18775,18775,evet,orta
18776,18776,evet,orta
18777,18777,hayir,0
18778,18778,evet,orta
18779,18779,evet,orta
18780,18780,evet,baslangic
18781,18781,evet,orta
18782,18782,evet,0
18783,18783,evet,orta
18784,18784,evet,orta
18785,18785,hayir,0
18786,18786,evet,ileri
18787,18787,evet,orta
18788,18788,hayir,0
18789,18789,evet,orta
18790,18790,evet,orta
18791,18791,evet,orta
18792,18792,evet,orta
18793,18793,evet,orta
18794,18794,evet,ileri
18795,18795,evet,orta
18796,18796,evet,ileri
18797,18797,evet,ileri
18798,18798,evet,baslangic
18799,18799,evet,ileri
18800,18800,evet,orta
18801,18801,evet,orta
18802,18802,evet,orta
18803,18803,hayir,0
18804,18804,evet,orta
18805,18805,hayir,0
18806,18806,evet,ileri
18807,18807,evet,0
18808,18808,evet,ileri
18809,18809,evet,orta
18810,18810,evet,0
18811,18811,evet,orta
18812,18812,evet,baslangic
18813,18813,evet,orta
18814,18814,evet,orta
18815,18815,hayir,0
18816,18816,evet,orta
18817,18817,evet,orta
18818,18818,evet,0
18819,18819,evet,orta
18820,18820,evet,orta
18821,18821,evet,orta
18822,18822,evet,ileri
18823,18823,evet,baslangic
18824,18824,evet,orta
18825,18825,evet,orta
18826,18826,evet,orta
18827,18827,evet,orta
18828,18828,evet,ileri
18829,18829,evet,orta
18830,18830,evet,ileri
18831,18831,hayir,0
18832,18832,evet,baslangic
18833,18833,hayir,0
18834,18834,evet,orta
18835,18835,evet,orta
18836,18836,evet,orta
18837,18837,evet,orta
18838,18838,evet,orta
18839,18839,evet,baslangic
18840,18840,evet,orta
18841,18841,evet,orta
18842,18842,evet,orta
18843,18843,hayir,0
18844,18844,evet,orta
18845,18845,evet,orta
18846,18846,evet,orta
18847,18847,hayir,0
18848,18848,hayir,0
18849,18849,hayir,0
18850,18850,evet,orta
18851,18851,evet,baslangic
18852,18852,evet,orta
18853,18853,evet,orta
18854,18854,evet,orta
18855,18855,hayir,0
18856,18856,evet,baslangic
18857,18857,hayir,0
18858,18858,evet,orta
18859,18859,evet,ileri
18860,18860,hayir,0
18861,18861,hayir,0
18862,18862,hayir,0
18863,18863,evet,0
18864,18864,evet,orta
18865,18865,evet,orta
18866,18866,evet,orta
18867,18867,evet,baslangic
18868,18868,evet,orta
18869,18869,hayir,0
18870,18870,hayir,0
18871,18871,evet,orta
18872,18872,evet,0
18873,18873,hayir,0
18874,18874,hayir,0
18875,18875,evet,orta
18876,18876,hayir,0
18877,18877,evet,ileri
18878,18878,evet,orta
18879,18879,evet,baslangic
18880,18880,evet,orta
18881,18881,evet,orta
18882,18882,evet,orta
18883,18883,evet,orta
18884,18884,evet,0
18885,18885,evet,0
18886,18886,evet,orta
18887,18887,evet,baslangic
18888,18888,evet,orta
18889,18889,evet,orta
18890,18890,hayir,0
18891,18891,evet,orta
18892,18892,evet,ileri
18893,18893,evet,orta
18894,18894,hayir,0
18895,18895,evet,orta
18896,18896,evet,orta
18897,18897,hayir,0
18898,18898,evet,orta
18899,18899,hayir,0
18900,18900,evet,orta
18901,18901,evet,orta
18902,18902,evet,orta
18903,18903,evet,orta
18904,18904,evet,orta
18905,18905,evet,baslangic
18906,18906,evet,ileri
18907,18907,evet,ileri
18908,18908,evet,orta
18909,18909,evet,orta
18910,18910,evet,orta
18911,18911,evet,orta
18912,18912,hayir,0
18913,18913,evet,ileri
18914,18914,hayir,0
18915,18915,evet,ileri
18916,18916,hayir,0
18917,18917,evet,orta
18918,18918,evet,ileri
18919,18919,hayir,0
18920,18920,evet,orta
18921,18921,hayir,0
18922,18922,hayir,0
18923,18923,evet,orta
18924,18924,evet,ileri
18925,18925,evet,orta
18926,18926,hayir,0
18927,18927,evet,baslangic
18928,18928,evet,ileri
18929,18929,evet,orta
18930,18930,evet,baslangic
18931,18931,evet,orta
18932,18932,evet,ileri
18933,18933,hayir,0
18934,18934,evet,ileri
18935,18935,evet,baslangic
18936,18936,evet,orta
18937,18937,evet,baslangic
18938,18938,hayir,0
18939,18939,evet,ileri
18940,18940,evet,orta
18941,18941,hayir,0
18942,18942,evet,orta
18943,18943,hayir,0
18944,18944,evet,orta
18945,18945,evet,ileri
18946,18946,evet,0
18947,18947,evet,orta
18948,18948,evet,ileri
18949,18949,evet,baslangic
18950,18950,evet,orta
18951,18951,hayir,0
18952,18952,evet,baslangic
18953,18953,evet,orta
18954,18954,hayir,0
18955,18955,evet,orta
18956,18956,evet,orta
18957,18957,hayir,0
18958,18958,evet,orta
18959,18959,evet,orta
18960,18960,evet,orta
18961,18961,evet,baslangic
18962,18962,evet,ileri
18963,18963,hayir,0
18964,18964,evet,orta
18965,18965,evet,ileri
18966,18966,evet,orta
18967,18967,evet,orta
18968,18968,evet,baslangic
18969,18969,hayir,0
18970,18970,evet,orta
18971,18971,evet,orta
18972,18972,hayir,0
18973,18973,evet,orta
18974,18974,evet,orta
18975,18975,evet,orta
18976,18976,evet,baslangic
18977,18977,hayir,0
18978,18978,evet,orta
18979,18979,evet,baslangic
18980,18980,evet,baslangic
18981,18981,evet,0
18982,18982,evet,ileri
18983,18983,hayir,0
18984,18984,hayir,0
18985,18985,evet,baslangic
18986,18986,evet,orta
18987,18987,evet,orta
18988,18988,hayir,0
18989,18989,evet,baslangic
18990,18990,hayir,0
18991,18991,evet,ileri
18992,18992,evet,ileri
18993,18993,evet,ileri
18994,18994,evet,orta
18995,18995,evet,baslangic
18996,18996,evet,orta
18997,18997,evet,ileri
18998,18998,evet,orta
18999,18999,evet,baslangic
19000,19000,hayir,0
19001,19001,evet,orta
19002,19002,hayir,0
19003,19003,evet,orta
19004,19004,evet,orta
19005,19005,evet,0
19006,19006,hayir,0
19007,19007,evet,orta
19008,19008,evet,baslangic
19009,19009,evet,baslangic
19010,19010,evet,ileri
19011,19011,evet,orta
19012,19012,evet,ileri
19013,19013,evet,orta
19014,19014,evet,orta
19015,19015,evet,orta
19016,19016,evet,ileri
19017,19017,evet,orta
19018,19018,hayir,0
19019,19019,evet,orta
19020,19020,evet,ileri
19021,19021,evet,baslangic
19022,19022,evet,orta
19023,19023,hayir,0
19024,19024,evet,baslangic
19025,19025,evet,orta
19026,19026,evet,ileri
19027,19027,evet,orta
19028,19028,hayir,0
19029,19029,evet,baslangic
19030,19030,evet,ileri
19031,19031,evet,orta
19032,19032,evet,orta
19033,19033,hayir,0
19034,19034,evet,orta
19035,19035,hayir,0
19036,19036,evet,orta
19037,19037,evet,orta
19038,19038,evet,orta
19039,19039,evet,ileri
19040,19040,evet,ileri
19041,19041,evet,orta
19042,19042,evet,0
19043,19043,hayir,0
19044,19044,hayir,0
19045,19045,evet,orta
19046,19046,hayir,0
19047,19047,hayir,0
19048,19048,evet,ileri
19049,19049,evet,orta
19050,19050,evet,orta
19051,19051,evet,ileri
19052,19052,hayir,0
19053,19053,evet,baslangic
19054,19054,evet,ileri
19055,19055,evet,baslangic
19056,19056,evet,orta
19057,19057,hayir,0
19058,19058,evet,orta
19059,19059,evet,baslangic
19060,19060,evet,orta
19061,19061,hayir,0
19062,19062,hayir,0
19063,19063,evet,orta
19064,19064,evet,ileri
19065,19065,evet,orta
19066,19066,evet,ileri
19067,19067,evet,orta
19068,19068,hayir,0
19069,19069,evet,orta
19070,19070,evet,0
19071,19071,hayir,0
19072,19072,evet,orta
19073,19073,evet,ileri
19074,19074,evet,ileri
19075,19075,evet,orta
19076,19076,evet,ileri
19077,19077,evet,orta
19078,19078,evet,0
19079,19079,evet,baslangic
19080,19080,evet,orta
19081,19081,evet,0
19082,19082,evet,ileri
19083,19083,hayir,0
19084,19084,evet,ileri
19085,19085,evet,orta
19086,19086,evet,ileri
19087,19087,evet,0
19088,19088,evet,ileri
19089,19089,evet,baslangic
19090,19090,evet,ileri
19091,19091,evet,orta
19092,19092,evet,orta
19093,19093,evet,baslangic
19094,19094,evet,baslangic
19095,19095,evet,orta
19096,19096,evet,orta
19097,19097,evet,orta
19098,19098,evet,ileri
19099,19099,evet,orta
19100,19100,evet,ileri
19101,19101,evet,ileri
19102,19102,evet,orta
19103,19103,evet,0
19104,19104,evet,orta
19105,19105,evet,baslangic
19106,19106,hayir,0
19107,19107,evet,orta
19108,19108,evet,orta
19109,19109,evet,orta
19110,19110,evet,orta
19111,19111,evet,orta
19112,19112,evet,ileri
19113,19113,evet,0
19114,19114,evet,orta
19115,19115,evet,ileri
19116,19116,evet,orta
19117,19117,evet,orta
19118,19118,evet,orta
19119,19119,evet,ileri
19120,19120,evet,orta
19121,19121,evet,orta
19122,19122,evet,orta
19123,19123,evet,orta
19124,19124,evet,orta
19125,19125,hayir,0
19126,19126,hayir,0
19127,19127,evet,orta
19128,19128,evet,orta
19129,19129,evet,orta
19130,19130,evet,baslangic
19131,19131,evet,orta
19132,19132,evet,orta
19133,19133,evet,0
19134,19134,evet,ileri
19135,19135,hayir,0
19136,19136,evet,baslangic
19137,19137,hayir,0
19138,19138,evet,baslangic
19139,19139,evet,ileri
19140,19140,evet,orta
19141,19141,evet,baslangic
19142,19142,evet,orta
19143,19143,evet,baslangic
19144,19144,hayir,0
19145,19145,evet,ileri
19146,19146,evet,orta
19147,19147,evet,orta
19148,19148,evet,orta
19149,19149,evet,orta
19150,19150,evet,ileri
19151,19151,evet,ileri
19152,19152,hayir,0
19153,19153,evet,orta
19154,19154,evet,baslangic
19155,19155,evet,orta
19156,19156,evet,orta
19157,19157,hayir,0
19158,19158,evet,baslangic
19159,19159,evet,orta
19160,19160,evet,0
19161,19161,evet,orta
19162,19162,hayir,0
19163,19163,evet,baslangic
19164,19164,evet,ileri
19165,19165,evet,baslangic
19166,19166,evet,orta
19167,19167,hayir,0
19168,19168,hayir,0
19169,19169,hayir,0
19170,19170,hayir,0
19171,19171,hayir,0
19172,19172,evet,orta
19173,19173,hayir,0
19174,19174,evet,0
19175,19175,evet,orta
19176,19176,hayir,0
19177,19177,evet,orta
19178,19178,evet,0
19179,19179,evet,orta
19180,19180,hayir,0
19181,19181,evet,0
19182,19182,evet,orta
19183,19183,hayir,0
19184,19184,hayir,0
19185,19185,evet,ileri
19186,19186,hayir,0
19187,19187,evet,ileri
19188,19188,evet,0
19189,19189,hayir,0
19190,19190,evet,orta
19191,19191,evet,orta
19192,19192,evet,orta
19193,19193,evet,baslangic
19194,19194,evet,0
19195,19195,hayir,0
19196,19196,evet,orta
19197,19197,evet,orta
19198,19198,evet,baslangic
19199,19199,evet,ileri
19200,19200,evet,orta
19201,19201,evet,orta
19202,19202,evet,ileri
19203,19203,evet,0
19204,19204,hayir,0
19205,19205,hayir,0
19206,19206,evet,orta
19207,19207,hayir,0
19208,19208,evet,orta
19209,19209,evet,orta
19210,19210,hayir,0
19211,19211,evet,baslangic
19212,19212,hayir,0
19213,19213,evet,orta
19214,19214,hayir,0
19215,19215,evet,ileri
19216,19216,evet,baslangic
19217,19217,evet,orta
19218,19218,evet,orta
19219,19219,evet,baslangic
19220,19220,evet,baslangic
19221,19221,hayir,0
19222,19222,hayir,0
19223,19223,hayir,0
19224,19224,evet,orta
19225,19225,evet,0
19226,19226,evet,ileri
19227,19227,evet,baslangic
19228,19228,evet,orta
19229,19229,evet,orta
19230,19230,hayir,0
19231,19231,hayir,0
19232,19232,evet,orta
19233,19233,hayir,0
19234,19234,evet,baslangic
19235,19235,hayir,0
19236,19236,hayir,0
19237,19237,evet,orta
19238,19238,hayir,0
19239,19239,evet,orta
19240,19240,evet,orta
19241,19241,evet,orta
19242,19242,hayir,0
19243,19243,evet,0
19244,19244,evet,orta
19245,19245,evet,orta
19246,19246,hayir,0
19247,19247,evet,orta
19248,19248,evet,orta
19249,19249,evet,baslangic
19250,19250,hayir,0
19251,19251,evet,orta
19252,19252,evet,orta
19253,19253,hayir,0
19254,19254,evet,orta
19255,19255,evet,baslangic
19256,19256,evet,baslangic
19257,19257,hayir,0
19258,19258,hayir,0
19259,19259,evet,ileri
19260,19260,evet,orta
19261,19261,evet,baslangic
19262,19262,hayir,0
19263,19263,evet,baslangic
19264,19264,evet,baslangic
